From Timestamp,Total heat generated [MWh],Total electricity generated [MWh],Total input fuel [Sm3]
07/12/2023 13:00:00,1.5,0.0,176
07/12/2023 13:30:00,1.399,0.0,155
07/12/2023 14:00:00,1.2000000000000000,0.0,149
07/12/2023 14:30:00,1.701,0.0,188
07/12/2023 15:00:00,1.101,0.0,127
07/12/2023 15:30:00,1.498,0.0,182
07/12/2023 16:00:00,1.3,0.0,143
07/12/2023 16:30:00,1.3,0.0,136
07/12/2023 17:00:00,1.6,0.0,193
07/12/2023 17:30:00,1.2,0.0,127
07/12/2023 18:00:00,1.6,0.0,198
07/12/2023 18:30:00,1.2000000000000000,0.0,130
07/12/2023 19:00:00,1.201,0.0,142
07/12/2023 19:30:00,1.7,0.0,189
07/12/2023 20:00:00,1.099,0.0,126
07/12/2023 20:30:00,1.4000000000000000,0.0,161
07/12/2023 21:00:00,1.5,0.0,166
07/12/2023 21:30:00,1.1,0.0,125
07/12/2023 22:00:00,1.302,0.0,161
07/12/2023 22:30:00,1.498,0.0,163
07/12/2023 23:00:00,1.1,0.0,126
07/12/2023 23:30:00,1.1,0.0,124
08/12/2023 00:00:00,1.5,0.0,175
08/12/2023 00:30:00,1.302,0.0,141
08/12/2023 01:00:00,1.099,0.0,125
08/12/2023 01:30:00,1.1,0.0,125
08/12/2023 02:00:00,1.1,0.0,125
08/12/2023 02:30:00,1.6,0.0,189
08/12/2023 03:00:00,1.101,0.0,125
08/12/2023 03:30:00,1.099,0.0,125
08/12/2023 04:00:00,1.1,0.0,125
08/12/2023 04:30:00,1.1,0.0,126
08/12/2023 05:00:00,1.699,0.0,194
08/12/2023 05:30:00,1.101,0.0,124
08/12/2023 06:00:00,1.099,0.0,126
08/12/2023 06:30:00,1.8,0.0,199
08/12/2023 07:00:00,1.1,0.0,126
08/12/2023 07:30:00,1.2000000000000000,0.0,142
08/12/2023 08:00:00,1.702,0.0,189
08/12/2023 08:30:00,1.099,0.0,126
08/12/2023 09:00:00,1.699,0.0,200
08/12/2023 09:30:00,1.1,0.0,125
08/12/2023 10:00:00,1.1,0.0,127
08/12/2023 10:30:00,1.701,0.0,194
08/12/2023 11:00:00,1.099,0.0,125
08/12/2023 11:30:00,1.1,0.0,125
08/12/2023 12:00:00,1.1,0.0,125
08/12/2023 12:30:00,1.1,0.0,125
08/12/2023 13:00:00,1.101,0.0,126
08/12/2023 13:30:00,1.099,0.0,126
08/12/2023 14:00:00,1.1,0.0,125
08/12/2023 14:30:00,1.1,0.0,126
08/12/2023 15:00:00,1.1,0.0,126
08/12/2023 15:30:00,1.301,0.0,147
08/12/2023 16:00:00,1.099,0.0,126
08/12/2023 16:30:00,1.1,0.0,126
08/12/2023 17:00:00,1.1,0.0,126
08/12/2023 17:30:00,1.4000000000000000,0.0,172
08/12/2023 18:00:00,1.301,0.0,144
08/12/2023 18:30:00,1.099,0.0,126
08/12/2023 19:00:00,1.2,0.0,127
08/12/2023 19:30:00,1.1,0.0,127
08/12/2023 20:00:00,1.101,0.0,126
08/12/2023 20:30:00,1.099,0.0,126
08/12/2023 21:00:00,1.1,0.0,126
08/12/2023 21:30:00,1.1,0.0,126
08/12/2023 22:00:00,1.6,0.0,191
08/12/2023 22:30:00,1.202,0.0,127
08/12/2023 23:00:00,1.099,0.0,125
08/12/2023 23:30:00,1.1,0.0,125
09/12/2023 00:00:00,1.1,0.0,126
09/12/2023 00:30:00,1.1,0.0,125
09/12/2023 01:00:00,1.101,0.0,140
09/12/2023 01:30:00,1.599,0.0,175
09/12/2023 02:00:00,1.1,0.0,125
09/12/2023 02:30:00,1.1,0.0,125
09/12/2023 03:00:00,1.1,0.0,126
09/12/2023 03:30:00,1.101,0.0,127
09/12/2023 04:00:00,1.698,0.0,186
09/12/2023 04:30:00,1.1,0.0,125
09/12/2023 05:00:00,1.1,0.0,126
09/12/2023 05:30:00,1.1,0.0,125
09/12/2023 06:00:00,1.101,0.0,126
09/12/2023 06:30:00,1.099,0.0,124
09/12/2023 07:00:00,1.3,0.0,162
09/12/2023 07:30:00,1.4000000000000000,0.0,152
09/12/2023 08:00:00,1.1,0.0,126
09/12/2023 08:30:00,1.101,0.0,125
09/12/2023 09:00:00,1.099,0.0,126
09/12/2023 09:30:00,1.3,0.0,157
09/12/2023 10:00:00,1.5,0.0,163
09/12/2023 10:30:00,1.201,0.0,125
09/12/2023 11:00:00,1.099,0.0,125
09/12/2023 11:30:00,1.0,0.0,123
09/12/2023 12:00:00,1.1,0.0,125
09/12/2023 12:30:00,1.2,0.0,125
09/12/2023 13:00:00,1.101,0.0,124
09/12/2023 13:30:00,1.099,0.0,123
09/12/2023 14:00:00,1.0,0.0,122
09/12/2023 14:30:00,1.1,0.0,112
09/12/2023 15:00:00,1.0,0.0,110
09/12/2023 15:30:00,1.0,0.0,120
09/12/2023 16:00:00,1.1,0.0,124
09/12/2023 16:30:00,1.201,0.0,125
09/12/2023 17:00:00,1.099,0.0,125
09/12/2023 17:30:00,1.1,0.0,126
09/12/2023 18:00:00,1.1,0.0,125
09/12/2023 18:30:00,1.201,0.0,127
09/12/2023 19:00:00,1.299,0.0,161
09/12/2023 19:30:00,1.5,0.0,163
09/12/2023 20:00:00,1.1,0.0,126
09/12/2023 20:30:00,1.1,0.0,126
09/12/2023 21:00:00,1.101,0.0,125
09/12/2023 21:30:00,1.099,0.0,126
09/12/2023 22:00:00,1.1,0.0,125
09/12/2023 22:30:00,1.2,0.0,126
09/12/2023 23:00:00,1.101,0.0,126
09/12/2023 23:30:00,1.099,0.0,127
10/12/2023 00:00:00,1.1,0.0,126
10/12/2023 00:30:00,1.1,0.0,127
10/12/2023 01:00:00,1.1,0.0,126
10/12/2023 01:30:00,1.101,0.0,127
10/12/2023 02:00:00,1.199,0.0,127
10/12/2023 02:30:00,1.1,0.0,126
10/12/2023 03:00:00,1.1,0.0,128
10/12/2023 03:30:00,1.101,0.0,126
10/12/2023 04:00:00,1.099,0.0,127
10/12/2023 04:30:00,1.1,0.0,126
10/12/2023 05:00:00,1.1,0.0,127
10/12/2023 05:30:00,1.1,0.0,126
10/12/2023 06:00:00,1.101,0.0,127
10/12/2023 06:30:00,1.199,0.0,127
10/12/2023 07:00:00,1.1,0.0,126
10/12/2023 07:30:00,1.1,0.0,126
10/12/2023 08:00:00,1.101,0.0,128
10/12/2023 08:30:00,1.099,0.0,127
10/12/2023 09:00:00,1.1,0.0,127
10/12/2023 09:30:00,1.6,0.0,194
10/12/2023 10:00:00,1.1,0.0,128
10/12/2023 10:30:00,1.2,0.0,128
10/12/2023 11:00:00,1.1,0.0,127
10/12/2023 11:30:00,1.1,0.0,127
10/12/2023 12:00:00,1.1,0.0,129
